,weekday,minutes_since_midnight,apparent_temperature (°C),precipitation (mm),cloud_cover (%),shap weekday,shap minutes_since_midnight,shap apparent_temperature,shap precipitation,shap cloud_cover
148,1.0,1171.0,11.540167,0.15327778,76.73778,6.853630125860375,27.074842665533225,1.0077160630027393,0.027453332384429263,-11.765193092485266
149,2.0,369.0,1.7646667,0.0,90.16167,10.820080380618563,-10.660744502961641,5.626276257415603,-0.6205749236742695,3.9345196709831542
150,6.0,420.0,12.801556,0.0,100.0,-33.03806151473522,-3.478213634928059,-1.8997405436038957,-0.3381558406750367,6.919379356265072
151,3.0,457.0,6.9,0.13738889,100.0,8.347698020537702,30.881331694026787,1.4334315523505285,0.1581466840704282,9.457148699462415
152,3.0,506.0,11.232166,0.15594445,67.41278,8.26513425234953,37.06947491232556,0.0892374023199114,0.10773379925886584,5.4755082544088385
153,2.0,1345.0,4.1945,0.0,60.21,2.7447206075787367,-41.43822099498908,-1.2908801545898143,0.31914330987135653,-0.2967865434487682
154,0.0,1378.0,7.207667,0.0,100.0,7.063320307830994,-48.6920651302735,-1.9933139313260728,0.5045447049538296,3.4914163291454337
155,2.0,1111.0,2.1396666,0.78866667,64.07333,-1.9896051344275332,38.11310489793619,-1.504327837526795,-1.3554294868310328,-14.132729563117032
156,5.0,1034.0,6.9543333,0.0,7.241667,-4.948383164823056,52.05949608165029,2.9096567048430426,-0.32556002469858036,-11.41942895970742
157,6.0,701.0,20.822666,0.0,79.685555,3.754461591879508,55.730205962300275,-5.6225876956780745,-0.437933759053557,-3.4150662068128597
158,6.0,781.0,21.723612,0.0,30.0,1.3288741042613825,54.80759206000964,-12.72332335189978,-0.48595126128197075,-3.4030970100164466
159,4.0,107.0,3.883222,0.0,37.1275,-1.3747654699881977,-65.34442481454214,0.9971818614403398,-0.07620067135492947,-2.0560389929612484
160,6.0,816.0,4.166,0.256,94.51,3.624729760448158,52.461097741286,3.684032796978943,0.4043741213878018,-1.0450983751217486
161,4.0,945.0,12.736333,3.1932223,100.0,-1.7503616703550016,50.936455658773596,-2.8385400397578877,5.9490925207734096,6.3943944827715535
162,2.0,127.0,21.255444,0.0,4.5997224,0.7765518030126817,-60.828004724423096,-2.5131141657034584,0.07798581218719391,-4.097523065149785
163,3.0,1196.0,13.366,0.3835,94.33,-1.2244450332919676,24.39566701896985,-2.2660261015295955,-0.2424122353593514,4.489324503123761
164,6.0,833.0,7.974472,0.08936111,93.57445,1.1769410331249244,50.41507667652764,1.0939687390327424,-0.28803217180569884,-0.8061488593419357
165,4.0,1131.0,10.388667,0.0,60.965557,-8.517470491687476,32.77398955607414,-0.2572770833571765,0.1198212641874905,-11.914754775921505
166,3.0,623.0,7.0565557,0.0,100.0,-1.5578377152879952,41.2244170410037,1.6701552840670013,-0.2922791002591483,3.0363330623110114
167,4.0,624.0,-1.72575,0.0,90.0,2.6928240925073705,52.43242725372314,2.651317649682366,-0.38419653952122124,3.5107351462046306
168,1.0,670.0,-0.3163611,0.1,100.0,-4.2986436371802945,42.20910089951752,1.5540079888900102,-0.06255010702212127,4.541292556047436
169,2.0,88.0,-1.1962222,0.0,18.443333,-0.1864367019136708,-68.803065614899,0.017925099134441957,-0.01973453174035189,-3.8702352843681975
170,3.0,803.0,11.907222,0.0,28.366667,-4.6629799350500445,43.324170707623146,-1.9646375118096762,-0.18691804850102045,-2.203375143845874
171,2.0,945.0,16.799667,0.0,50.033333,1.4930406070152955,46.54729099535944,-2.9614269156853403,-0.10937891678015532,-0.5899624788363775
172,1.0,56.0,17.044138,0.0,0.0,1.7916286168098452,-62.975839860677745,-1.1878795885443703,0.09208496864636562,-4.838444579978786
173,5.0,954.0,23.044722,2.1041112,99.01611,-2.872078490316893,47.16054280811548,-13.790321762919422,3.9375294446349165,4.558858637750154
174,0.0,915.0,-0.425,0.25,100.0,2.1452277113596843,44.607668334802014,3.3821784626046782,0.09329764868815582,1.7400659505128844
175,4.0,756.0,12.021667,0.0,29.8325,-3.8785124109188835,50.465688631137176,-1.9114117534955328,-0.3713872730731964,-2.4908539416392683
176,5.0,197.0,7.33775,0.07086111,47.039722,-2.679510826607544,-62.898445009231565,0.42674665178854765,-0.0667513485153548,-1.7447661009828241
177,6.0,669.0,-0.059,0.8373333,100.0,5.273735149522603,60.21028482160967,4.675591105838631,1.8778545063932746,5.840709157903989
178,4.0,807.0,5.3206387,0.3,100.0,-2.5465351029038565,41.94577668370805,1.8328448050419492,0.39619230610132394,4.238238334476947
179,5.0,1221.0,-0.39155555,0.0,47.466667,-11.397886544386541,-5.0342898030281065,-0.9965248051484501,-0.09477733008067268,-11.02487952144941
180,4.0,49.0,4.566,0.0,0.18,-0.9540305046041802,-65.33250389603772,1.6406857869227727,-0.031535704811417986,-2.0753649266362206
181,0.0,1217.0,5.852083,0.029861111,23.61111,11.075197509249044,12.109278433044754,-0.30714432396491853,0.4163311524391142,-16.539221550007664
182,6.0,849.0,6.6,0.0,0.93833333,4.152529156645145,54.146290341655394,5.400307950814559,-0.5567370742162048,-1.9264318201541881
183,0.0,878.0,7.1693335,0.0,64.996666,3.787378612995129,47.07672838662067,0.928186465342844,-0.027890350878238213,2.0760671594142877
184,5.0,664.0,12.286166,0.007833334,100.0,3.30372854095695,59.007737363000714,1.3361960052649158,-0.24944437084595839,7.244575122813385
185,2.0,865.0,23.883,0.0,9.297778,0.13053919223942145,38.07857108804585,-14.43023911448319,-0.014888321032128449,-7.131039731919765
186,4.0,12.0,14.8,0.0,66.8025,-1.6363150362372352,-64.96764084182185,-0.7460175460775726,-0.055650839726134826,-0.611808943172298
187,4.0,616.0,1.5397222,0.0,81.35333,2.588065428217284,52.15299975442885,2.8706815921068154,-0.4189837319850924,2.047128922621405
188,6.0,268.0,-0.3748889,0.39372224,100.0,-3.025893455386168,-69.4446084701419,2.140402268429598,0.3050607455372796,4.086071166257062
189,6.0,988.0,14.357833,0.0,57.385,-4.9802995254198805,55.427298999468476,-4.5987652800083145,-0.4776573399305395,-1.508286512255672
190,0.0,1399.0,18.241556,0.0,0.0,6.9988001943230564,-39.9722718918721,-0.9771593991319358,0.35537378148237675,-8.87200403972467
191,2.0,243.0,14.110778,0.2892222,41.323334,0.3679923595984782,-66.84141009132067,-0.7688717765609425,-0.2173393468062077,-2.114819770952067
192,4.0,1104.0,14.640166,0.0,23.615,-6.934060751199738,39.40203559478124,-1.3365880848964031,0.1104168776671055,-13.819736988345788
193,2.0,598.0,-0.5983056,0.0,33.18639,-1.6224671029448707,40.81117428527275,2.989610836366805,-0.18338604076704224,-2.2392090188860942
194,5.0,476.0,4.8371387,0.031833332,76.51444,-9.921281578580546,18.36306266542275,2.0896274099349967,-0.3338133063316362,-1.8549429101149257
195,6.0,864.0,21.9,2.28,87.2,0.8072099366585466,48.545298042774206,-10.639790498932198,5.677664627512295,0.1559597475131307
196,3.0,171.0,6.0653057,0.0,90.0,-0.3175877816677133,-70.04849229546387,-1.2583849480946854,0.008232495665548623,0.3508115753332768
197,5.0,808.0,13.691778,2.3055,100.0,0.7564607931971548,50.681092682262246,-2.1878225615819376,5.520067189266288,6.673546926210322
198,4.0,1204.0,0.48527777,0.8779167,100.0,-10.797300767362131,32.35761566891272,2.7247892996072762,-0.4309896990259494,28.971951474487778
199,1.0,1101.0,30.0205,0.0,20.492777,6.675028822501518,48.25287835864227,-13.205313909173018,0.06811224081118938,-10.94281946780284
200,6.0,991.0,9.938056,0.0,90.952225,-6.705633657415689,62.75744359747567,-0.8147332134246792,-0.49194418752193947,5.880982265631358
201,6.0,375.0,12.652445,0.0,100.0,-18.28446760791539,-32.46699449278911,-1.6370172923604684,-0.6353575852314624,2.5106676491300277
202,5.0,1025.0,22.790916,0.0,29.0,-5.877803442637134,49.25305331134797,-10.065548469682543,-0.20863845592737462,-6.708827227711682
203,5.0,143.0,9.3,0.4602222,100.0,-2.076504882693291,-68.37369278999171,-0.23966921420892318,0.25769631940126336,3.9026714730064063
204,6.0,31.0,4.947583,0.0,73.82917,-3.933012768228844,-65.51637399355572,-0.444738953312239,-0.17617595473925363,-0.7275952327251423
205,1.0,478.0,-2.94,0.0,100.0,4.434662812074041,25.022679043928797,5.0292741037607165,0.41802748433748915,6.692494920214015
206,0.0,431.0,-3.9773333,0.0,100.0,5.765824331124632,28.754224695791812,6.450825230360041,0.35032972254355776,13.09385888400675
207,3.0,72.0,4.3795,1.313,100.0,-0.22937260186672148,-73.39036097860335,-0.8954403165578855,0.3425374117890989,3.374514038701851
208,1.0,54.0,-0.83447224,0.1,91.8425,-0.10170662412047271,-70.21225910756985,1.7571636541287123,0.014777712980909019,1.1551300979753325
209,5.0,306.0,-0.91583335,0.0,34.579723,-2.4891153993507373,-66.36832299776873,0.7957338585158134,-0.005758073012034792,-2.2279966993927953
210,4.0,1279.0,10.278222,0.0,57.38222,-6.278483451167755,-21.740085847735397,-0.7443228127161694,0.291692009806634,-4.647962498227758
211,6.0,288.0,12.147778,0.0,92.79583,-3.977593182901554,-64.43284150260688,-0.4150305403073613,-0.1745875155727079,0.25214458547035434
212,3.0,239.0,17.302055,0.49486113,46.80472,-0.4210782657464289,-66.78557967736324,-0.7981446598370856,-0.1872070311903946,-2.288148258566857
213,0.0,1236.0,4.086222,0.36533332,44.4,10.665789735575512,3.8044678018093157,-1.6543200335303951,-0.47313825968901524,-13.38131914401055
214,1.0,723.0,4.8163333,0.30544445,100.0,-3.318042681276788,46.69058300265671,0.9875436885058861,0.0661318977077805,6.103478609065213
215,0.0,193.0,13.315778,2.7007778,87.12778,-0.2879252547919844,-67.67949040948352,0.6518472313980297,-2.6511029189229043,1.1695044869283837
216,1.0,300.0,15.298223,0.0,100.0,1.187003051966439,-72.93377125394345,1.0861913158297547,0.14264632883667838,3.968061456263065
217,3.0,1312.0,-1.5313611,0.0,2.648611,-2.5281418816645935,-34.660363437374436,-3.1647747729619375,0.16983268455664247,-2.1320137918392823
218,1.0,176.0,9.9053335,1.336,100.0,0.13134952157736457,-71.76577515080571,0.5998707548280575,-0.835575554569564,3.9451044484972937
219,3.0,448.0,4.496611,0.0,85.50833,9.709408021728187,25.701004879832276,2.617813144485156,0.0749752024412138,-2.9699987362225837
220,2.0,366.0,17.817444,0.0,2.8855555,10.217166289970287,-24.222445015798005,-4.366327813953159,0.8500445330987354,-7.811963691502807
221,2.0,82.0,3.6630833,0.0,100.0,-0.2200947401722253,-73.45406681217752,-0.03795107362667549,-0.011748307625454313,3.3573376272320745
222,2.0,1232.0,5.4677777,0.0,95.40278,3.595809004008771,11.063451288938513,-0.9530727047721612,0.8879438743988608,3.0834359788894625
223,1.0,1360.0,0.39475,0.1,97.7075,4.3214866484403665,-51.30308709043264,-5.008949229995408,0.1833216139872862,0.731690335889656
224,4.0,253.0,1.8,0.0,61.40167,-1.2613817789753359,-69.31440367366869,0.6772559018333704,-0.107842747926715,-2.9898688344756796
225,0.0,826.0,22.45861,0.0,92.1,5.118753773828324,38.96200199460984,-6.105244064768151,-0.0004431288838402381,0.049605800271038
226,5.0,463.0,-3.453889,0.0,100.0,-7.039999350329239,21.556686094383398,6.14033520656824,-0.5408714702924153,11.398247100293636
227,6.0,564.0,14.889334,0.0,18.0,-12.723562857131167,33.46101423142353,-5.70866200588147,-0.47138608705997376,-0.3181292969187064
228,4.0,806.0,9.9525,0.0,100.0,-3.351849936783367,41.06246567593017,-0.23916463031371116,-0.4246962307294222,5.5333470482230265
229,6.0,1341.0,14.726833,0.39025,97.805,-10.38091232037545,-41.66928502873579,-0.7960232416391362,-0.030383450150492486,3.1546162760655077
230,0.0,336.0,14.477667,1.434,93.88333,-0.7319442744453788,-69.011881496648,-0.37473515810072033,-2.730075515250368,1.3715114744851995
231,2.0,940.0,3.4555278,0.6163611,100.0,-0.15258743572232092,48.69978918003042,4.015324580639612,0.9047467835446144,3.445691671838362
232,3.0,99.0,6.534972,0.0,49.95639,-0.5685833379427514,-67.64903274683157,-0.3611421838204065,-0.04233154026667352,-2.1212021590073906
233,4.0,1290.0,9.549973,0.0,93.996666,-4.869767953972026,-29.874369043529047,-0.26265908342599875,0.4416126486460348,-1.5043499563336376
234,4.0,442.0,-0.6878611,0.0,63.141388,-1.4917064266006115,21.487921069800848,3.2460897939801256,-0.17983197148641672,-6.938280268371106
235,5.0,625.0,3.9431112,0.0,89.24,4.697886974255223,58.21810157501695,3.2695509263277067,-0.40720685120424127,3.0009041285912215
236,0.0,186.0,11.489333,0.5,74.08,1.6302788471778253,-69.78289103442431,-0.057450557192165075,-0.26598350737492416,-0.103616111715636
237,5.0,9.0,8.473556,0.0,0.15805556,-2.29802933367095,-62.29112163714569,0.43726753044128497,-0.056979351560276115,-3.1965558830102268
238,2.0,1117.0,1.3373889,0.6626111,100.0,1.1429895076354342,68.50869999728604,4.304119559744993,0.21860282105207895,25.43473514558872
239,5.0,352.0,8.259583,0.0,1.715,-6.824813269346951,-48.24491207914552,1.328725593765574,0.165891199141738,-1.5829124581515803
240,3.0,925.0,13.542639,0.05736111,17.690277,-1.5140481939514565,44.757753612041455,-2.9599013808965786,-0.08295755889018919,-4.460962142308558
241,1.0,1337.0,8.58,0.0,0.0,4.257892933607108,-32.256796623597545,0.32318870457013116,0.2724032997786967,-3.8724976429144577
242,5.0,977.0,21.804445,0.0,0.0,-5.553075124780319,42.248185475707054,-15.370818775057806,-0.15854761099815473,-17.758394418915117
243,1.0,157.0,-0.637,0.0,32.872223,0.29154885832468835,-69.3741977910797,-0.6637960418661453,0.09819162809848647,-3.9194704450766253
244,5.0,1354.0,13.290222,0.0,48.038612,-9.06366988615196,-43.91522688106696,-0.30006224628290035,0.13120479369163096,-3.9254698884089807
245,2.0,649.0,1.2302778,0.0,31.336111,-3.8018368375102725,46.549833733956014,3.376946008423955,-0.13500034042199882,-2.038281495054566
246,6.0,605.0,14.1615,0.19102778,43.050556,-7.950607073823617,42.42011885372798,-3.5735808403491953,0.2579636002381629,-5.153397716005642
247,1.0,1291.0,4.392,0.204,100.0,7.519002694249145,-11.037655818154407,-2.365001531034711,-0.20079871787627646,14.034710633615656
248,2.0,1159.0,6.068222,0.0,90.0,2.822858034968384,38.42290647139155,0.12120608389377896,0.5887990711132645,-1.1968042096495601
249,2.0,666.0,14.0668335,0.033416666,16.339167,-4.060358877380704,48.35416096210479,-1.0421183060606318,0.05945801486571378,-1.157759532729786
250,2.0,781.0,4.1,0.50416666,100.0,-4.7921447489658995,41.840938179989664,1.384248601595563,0.3837669348716717,4.644358327488102
251,6.0,1403.0,3.1018054,0.0,47.855556,-8.905010326226538,-59.16968063326678,1.4886460154056547,0.000744168639181364,-3.2465688672860455
252,3.0,1240.0,9.966361,0.0,66.665276,-1.4320613083442009,-3.9289243661562723,-1.4312368634541799,0.33412937529881814,-7.632344766974446
253,6.0,1160.0,6.027222,0.0,61.655556,-0.8243857657909324,34.030142231384914,1.4724940055608702,-0.5451386239131382,-9.891098910172783
254,1.0,334.0,14.834444,0.0,100.0,2.0381624495585804,-69.82064771238964,0.793516908248268,0.19367593572537123,-2.8617269984285025
255,5.0,319.0,2.8346112,0.0,90.0,-2.4390288246870053,-67.87615627109507,1.3112598006476932,0.013556312898794332,-0.2527674642403914
256,5.0,1115.0,2.3544445,0.0,58.488888,-7.388478882392253,39.508722275018684,3.4520251171986214,-0.4750706238349274,-12.892401135444647
257,4.0,613.0,5.909,0.0,73.12778,1.9102542840639618,49.94566837580996,1.614402254541715,-0.4461789433956205,-0.598562172134717
258,0.0,1161.0,8.075666,0.0,32.341667,10.703668772220627,33.77676777148246,-0.27439544345935785,0.3196677520275091,-16.46593926237027
259,2.0,215.0,-1.2205,0.0,11.033334,0.578120435476297,-68.0643387151758,0.43602300296226604,0.0849409240484218,-2.11065506398678
260,0.0,1429.0,3.7442222,0.15408333,35.76889,7.552626962939889,-57.45968689672152,-0.7542100301583581,0.012206274549166451,-2.9044956544240335
261,2.0,1402.0,2.3819444,0.0,39.39,2.185610129793467,-55.93698617591461,-0.8442220239241927,0.29144853071371557,-2.726088652749858
262,2.0,131.0,13.1,0.375,30.6875,0.5666993586222198,-65.52842808067798,0.0045990892251284166,-0.08123026728630389,-2.5977187365293495
263,0.0,788.0,17.158167,0.3,91.56167,4.4125265455245835,43.277018821040805,0.587593406041452,0.02882153232892115,0.37346870879331817
264,1.0,1202.0,3.5924444,0.39244443,100.0,8.133242433547991,51.4023631605804,2.8032490186194523,-0.1689821112354668,30.67305443702142
265,4.0,575.0,11.677889,0.0,29.002777,5.517265529116005,48.19690934308369,-0.5245511612494793,-0.15615244062742129,-1.3927232868671426
266,4.0,802.0,23.984583,0.0,35.336666,-5.1451374111771635,38.49570783176024,-14.064729810476305,-0.2049283874233554,-3.4082886288762104
267,2.0,1129.0,20.877777,0.13555555,66.77778,4.237386122465136,47.38626029652359,6.116187535444893,0.01886505834261243,-3.805733316918212
268,5.0,540.0,17.218666,0.0,25.295555,-3.4657868320942065,34.0226735394001,-5.985737682302793,-0.364926210165029,-3.511245095054309
269,3.0,733.0,7.644778,0.12238889,100.0,-4.055056088050204,46.99822597873212,0.851712161819135,-0.08645328708489863,7.7981029094457615
270,4.0,266.0,5.1232224,0.0,0.0,-0.9374669618606593,-65.39442000574867,1.5028036558429396,-0.03487552237510938,-2.217174095183614
271,3.0,29.0,9.956722,0.0,41.322777,0.06071520610650616,-65.5067221432527,0.08231973294417072,-0.013172842820489361,-2.2543336313565594
272,6.0,604.0,4.8377776,0.0,90.68889,-6.043197375535986,46.19110279659428,2.87204738120238,-0.6686474555730872,1.5754381201664636
273,4.0,148.0,-0.6926111,0.0,65.647224,-2.513838799556103,-65.90693273103237,0.7222029940684589,-0.09655211484432602,-2.0901018241643934
274,4.0,994.0,12.445167,0.0,87.25833,-3.5055076675812575,57.679282800237345,-3.783030924916272,-0.3716235881249097,5.953261885325116
275,1.0,575.0,1.1197778,0.0,46.874443,-0.8139306598504508,32.729631586511935,2.175750095089274,-0.0460846509138757,-3.5939799596468633
276,3.0,1267.0,9.503111,0.0,63.667778,-1.3108105989297147,-15.16717066009839,-1.4895679132143709,0.3634243408838831,-5.255310290654503
277,2.0,123.0,12.31625,0.0,33.5125,0.6980146762927433,-65.62525712190073,0.15347274265686828,0.05039166124661687,-2.4632796659866965
278,1.0,1079.0,0.663,0.0,27.82,2.074608338475196,49.103819005886706,0.778043124874424,0.22022637903690612,-13.112578503489488
279,4.0,827.0,24.198889,0.0,47.337776,-4.831745411515239,38.16152602805691,-14.08525845384598,-0.23312101638317229,-1.1514835461576771
280,1.0,628.0,-1.9820833,0.0,100.0,-3.820877645274013,36.75310754640897,1.3240542603929875,-0.15440098222096976,2.8511893280744545
281,1.0,1139.0,4.105,0.0016666667,66.03333,4.689773363550513,35.302955157637626,-0.9939291627407112,0.2663943068981167,-13.444391970952363
282,3.0,1324.0,5.27975,0.127,100.0,-0.9973172061046114,-35.21597864870231,-0.28799474968512406,0.17697785860300108,7.937018889745074
283,0.0,958.0,8.1755,0.0,30.755,3.8527262125412545,50.893159332374715,0.12973973820606766,-0.09781487961610402,-6.184021343390151
284,0.0,38.0,2.1905,0.0,94.27,1.2152112755775413,-71.06169843230643,1.8700990869204106,0.10508093512058192,1.5082609248757355
285,6.0,542.0,1.4283333,0.0,100.0,-9.763485856970131,22.780072273095453,3.969841891010602,-0.8373551739454248,2.061438033858936
286,0.0,200.0,7.995,0.0,59.155,2.0247168108224844,-70.13981895611681,-0.09138563291231572,0.1607644709348679,-0.8312601374189081
287,3.0,1384.0,6.8294444,0.0,46.49389,-0.4377329457998371,-51.03118875515462,-0.33588769030571,0.266043322563168,-2.9745672924518605
288,6.0,888.0,16.24075,0.01975,70.2725,-5.318640556494403,49.81259651029112,-6.407383539636934,-0.44997988518078635,1.8818028543790137
289,3.0,301.0,0.5898611,0.0,0.0,0.16924111294745003,-66.28948308658602,2.213816797614095,0.01425783095757005,-1.463527227858705
290,1.0,789.0,16.222778,0.16911112,63.17,1.7056460228761328,42.17923578393459,-2.9269460621277528,0.0270276527802098,-0.8450699061950036
291,2.0,885.0,5.8482776,0.1758611,97.58611,-1.2765724450548497,40.28305546838049,1.8457955942352564,0.0026224500735634315,0.518894401172795
292,4.0,1432.0,8.533667,0.0,20.238333,-4.10861492762962,-60.180255794028454,0.209450827141604,0.2341722770531942,-3.552280594607195
293,1.0,592.0,3.3554723,0.0,86.61305,-1.6638312298059148,40.01471382886171,2.0351188488801233,-0.10819537480671793,3.388454605638988
294,3.0,576.0,9.971916,0.13891667,90.0,2.4649638472795683,41.45320867506665,1.8999701913992522,-0.008961968541139953,4.525987099091212
295,1.0,68.0,4.385361,0.69752777,99.56084,-0.5491723795731946,-74.56946110273401,-1.531043717463815,-0.29639410654703635,2.1831189380586142
296,1.0,524.0,4.0,0.24688889,100.0,-0.3548883346517808,21.223773341347787,0.9066330111722096,-0.03955859351158253,0.11593968214591044
297,6.0,729.0,14.518611,0.0,79.69778,1.3011591662565873,56.77134981012345,-2.8072594372828794,-0.5102781534592333,-6.56338111702601
298,6.0,188.0,8.227445,0.0,91.373886,-3.7580386333266897,-64.03240791207553,-0.15476270343859966,-0.14697054243087848,0.38975427085161307
299,6.0,913.0,16.589611,0.0,81.123886,-6.220097451965032,51.62252998554706,-6.708012481490774,-0.537636807719867,3.295900163888928
300,3.0,785.0,23.149221,0.09122222,13.316667,-4.539430891195931,39.13443738289672,-13.263538768510038,0.00993819542725527,-5.509266943951447
301,2.0,994.0,23.826084,0.90475,50.4625,1.906552045981094,51.67764768852791,-7.947196382741126,0.626680109639961,-1.4329330365459176
302,3.0,1314.0,8.877778,0.0,55.069443,-0.9458632868528252,-32.28689653893313,-0.9926488610108759,0.32254001080989614,-2.9963098694880794
303,4.0,410.0,4.1815276,0.6141389,91.630554,5.03791889635721,20.425956759134916,4.80782708007097,1.3990692897439043,8.762921819965042
304,4.0,1359.0,5.259444,0.0,90.66111,-3.4267829930384828,-49.922374765435855,-1.0550931419531517,0.26103341543674397,-0.16915953155358565
305,5.0,122.0,8.559167,0.0,84.653336,-2.7548805249929487,-63.613841578284884,0.30675360707441346,-0.0945702220201543,-0.03797416639328066
306,1.0,493.0,4.0,0.14438888,100.0,1.82613142796359,20.00286908261974,0.8886889389455335,0.12272694178422672,2.067841052591802
307,1.0,460.0,-3.39375,0.0,100.0,6.501458586712691,29.571292705893534,5.532506685713926,0.49148854808012565,10.326434013207754
308,3.0,995.0,22.535,0.0,48.005554,-0.7607203998764316,49.421864604294306,-7.263162749071919,-0.18447001532714413,-2.4150867597858126
309,3.0,1282.0,0.66075,1.2738333,48.161945,-3.1987389500538512,-27.084244794408484,-1.8541577724218357,-2.0252482195297867,-5.092389166116715
310,4.0,428.0,-0.38163888,0.0,49.24361,-1.174691157599307,18.81473586016894,4.9305681251883575,-0.27220168189207694,-6.748193557918075
311,2.0,1383.0,-0.523,0.09425,59.1275,2.5212299232085353,-52.660576636751486,-3.5718397306998546,0.13189131343364835,0.7767676626046471
312,0.0,615.0,16.811,0.0,68.1075,2.205930849154779,37.77254160388311,-1.7296907118558855,0.15433609012762828,-0.25115463789303893
313,5.0,1156.0,0.96933335,0.0,53.65333,-9.607089347203551,23.295698830922436,1.9609737927118935,-0.3585002551078804,-14.989667618433636
314,5.0,881.0,9.030861,0.19258334,100.0,-2.2777882867852757,41.83481887044509,0.13592873237530467,0.15276644708713016,2.4359676549037284
315,5.0,1213.0,14.107583,0.1,99.3075,-17.583319960375636,17.48048761930068,-6.979578545828657,-0.043000332057474555,15.411102439721418
316,5.0,444.0,-2.6936944,0.91033334,71.02278,-12.122486458977063,13.184403105616564,2.9936948225299482,1.7314383145570749,-6.416763836403687
317,4.0,1217.0,20.790417,0.0,57.933334,-7.342134977300947,12.84641663916906,7.490276054422055,0.17615715829530965,-4.996931612809495
318,0.0,767.0,8.2,1.8833333,100.0,-1.1676354791720982,48.98182313010096,0.7837128432095146,-0.4964280156294527,6.967437126040457
319,4.0,1106.0,17.7385,0.0,29.564167,-6.6026449913581295,39.802953756570794,-0.762252176682161,0.04284200282891204,-12.887285007317864
320,3.0,468.0,11.813945,0.0,100.0,7.515647542734947,28.065499249358986,-0.06145662937561758,0.503234675685563,7.68464901175102
321,6.0,552.0,5.321528,0.0,31.0,-10.428130782643938,30.982557563583075,3.4011633171637787,-0.6017320601145424,-1.414831245938938
322,1.0,952.0,4.8872223,0.012777777,100.0,1.7248142890731675,50.17343243624767,2.83248109614849,-0.2716778788367922,3.5594522522489176
323,5.0,265.0,5.003278,0.0,3.1522222,-2.1150423492391894,-64.76713584933678,1.5216806729237264,-0.08224939042329993,-1.6677832624713587
324,4.0,1004.0,12.2225,1.25,46.9,-3.8835024854143825,52.95343102210761,-1.9470136683781916,1.0964796388546638,-6.756625039339065
325,0.0,84.0,4.4758334,1.1655556,100.0,-0.3035863396922771,-74.45302568762501,-1.6378213458160515,-0.9021053923567135,2.5057805920243257
326,4.0,887.0,6.941056,0.43841666,98.97361,-2.3422287312348775,40.65468021738531,1.708399327476811,0.8648703341484056,1.9512167160511025
327,5.0,651.0,1.0657778,0.014638889,26.024723,4.626140343368061,61.52557914259035,4.412204727152984,-0.231883474469186,0.3422918395400103
328,0.0,889.0,-0.16,0.2,100.0,2.4540080642302655,41.2416797645986,2.7803838523824984,0.05057326248287719,1.0001961794098229
329,6.0,152.0,9.706333,0.108666666,100.0,-3.646622776627556,-65.12041649365426,-0.16658418202400016,-0.03715991352001913,3.5341545067826883
330,6.0,36.0,11.367,0.0,17.778334,-3.3708828123211774,-61.576172176976996,-0.8263536914984346,-0.14124215273062468,-1.9471887398560854
331,5.0,410.0,4.9086943,0.0,36.708057,-16.763023406108225,-5.041945062120758,1.8437037556966125,-0.4448028082052886,-8.813391099810602
332,0.0,757.0,21.488667,0.0,73.27778,3.405630238731696,39.64648042130472,-5.708161639889083,0.038600807269412396,-3.852244959195458
333,5.0,436.0,2.1119723,0.0,70.0775,-14.480670918285849,8.25977258974313,3.573353368580345,-0.4450616335471489,-4.3800868903199826
334,3.0,221.0,6.025778,0.0,90.0,-0.1793503310283011,-70.49799835165341,-1.287329145471253,0.029883708556492028,0.0672770845890045
335,1.0,17.0,6.366667,0.0,71.125,1.2722338356773069,-70.11385350582998,0.24921784462530905,0.0564865121444047,0.4787315303285906
336,1.0,299.0,9.716666,0.2,100.0,0.7483091808259399,-74.36421169391276,0.41858621526757656,-0.03129681409398888,3.802593879640104
